车型_品牌,车主报价预测
现代 名图 2017款 1.8L 自动尊贵型DLX 国V,9.853715
别克 凯越 2013款 1.5L 手动经典型,4.2273526
大众 速腾 2018款 1.6L 自动时尚型,10.814358
大众POLO 2013款 1.6L 自动舒适版,4.5885158
本田 奥德赛 2017款 2.4L 豪华版,19.879337
奔驰C级 2016款 C 200 L 运动型,22.122917
大众 宝来 2008款 1.6L 自动时尚型,2.6108565
现代 途胜 2015款 1.6T 双离合两驱智能型,10.123856
马自达 昂克赛拉 2016款 三厢 1.5L 自动豪华型,7.8682485
大众 甲壳虫 2014款 1.4TSI 时尚型(进口),11.957271
大众 捷达 2017款 1.5L 自动时尚型,6.403415
现代 索纳塔新能源 2018款 2.0 PHE智享版,15.347897
现代 全新胜达 2013款 2.4L 自动四驱智能型,11.087981
奥迪A4L 2019款 40 TFSI 时尚型 国VI,26.159327
马自达3 2010款 1.6L 自动经典时尚型,4.090442
奔驰E级 2015款 E 200 L,21.12582
本田 思域 2016款 220TURBO CVT豪华版,11.07621
奔驰C级 2013款 C 260 CGI 时尚型,14.435594
福特 福克斯 2017款 两厢 1.6L 自动舒适型智行版,8.091068
现代 悦动 2010款 1.6L AT GLS,2.8946407
大众 捷达 2017款 1.4L 手动舒适型,5.150177
大众 迈腾 2017款 380TSI DSG 豪华型,16.691755
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,6.0390387
大众 捷达 2013款 1.6L 手动舒适型,4.1303787
奔驰C级 2017款 C 200 运动版,21.1548
大众 高尔夫 2015款 1.4TSI 自动舒适型,8.445372
大众 速腾 2014款 改款 1.4TSI 自动时尚型,7.787391
大众POLO 2016款 1.4L 自动风尚型,6.5711474
别克 君越 2013款 2.4L SIDI领先舒适型,9.528946
丰田 锐志 2008款 2.5S 特别纪念版,8.4337015
大众 捷达 2013款 1.6L 自动舒适型,4.3812375
马自达CX-5 2015款 2.0L 手动两驱舒适型,7.548854
本田 奥德赛 2018款 2.4L 智享版,20.669823
大众 途观 2010款 1.8TSI 自动四驱菁英版,8.269702
大众 速腾 2018款 1.6L 自动舒适型,10.88626
大众 高尔夫 2011款 1.4TSI 自动舒适型,5.8687434
本田 杰德 2020款 1.8L 自动舒适版,12.668129
大众 捷达 2019款 梦想版 1.5L 自动时尚型,6.6215215
宝马5系 2017款 520Li 典雅型,33.05291
大众 途观 2010款 1.8TSI 自动两驱风尚版,11.0041685
大众 高尔夫 2017款 230TSI 自动舒适百万辆纪念版,9.825694
大众CC 2013款 2.0TSI 豪华型,11.522184
大众 捷达 2013款 1.6L 自动舒适型,4.8199077
大众CC 2010款 2.0TSI 尊贵型,8.418668
大众 速腾 2012款 1.6L 手动时尚型,5.1967535
大众 宝来 2014款 1.4TSI 自动舒适型,6.934589
起亚K3 2013款 1.6L 自动GLS,5.0277452
马自达 昂克赛拉 2014款 两厢 2.0L 自动运动型,7.3610554
吉利 帝豪GL 2017款 1.8L 自动精英型,5.997714
起亚 奕跑 2019款 1.4L 自动趣享版 国VI,6.1570663
大众 速腾 2015款 230TSI 自动舒适型,9.126491
马自达6 2007款 2.0L 手动型,4.292986
大众 迈腾 2011款 2.0TSI DSG舒适型,6.239771
大众POLO 2011款 1.4L 手动致乐版,2.8222084
起亚K5 2014款 2.0L 自动LUXURY,9.025672
大众 朗逸 2013款 1.4TSI DSG豪华版,6.339129
马自达 阿特兹 2020款 2.0L 蓝天尊贵版,16.832209
宝马5系 2013款 535Li 行政型,26.58682
福特 锐界 2018款 EcoBoost 245 两驱豪锐型 7座 国V,21.01298
大众 朗逸 2019款 280TSI DSG舒适版 国VI,11.230943
大众 宝来 2011款 1.4T AT Sportline,4.471236
哈弗H6 2020款 2.0GDIT 自动铂金冠军版,9.993811
大众 途观 2016款 280TSI 自动两驱丝绸之路风尚版,13.150658
本田 飞度 2018款 1.5L CVT潮跑版,6.726895
起亚 秀尔 2012款 1.6L AT Premium,5.2283764
大众 2019款 宝来·传奇 1.5L 自动时尚型 国V,8.170371
宝马2系旅行车 2016款 218i 时尚型,14.1221485
宝马X1 2019款 sDrive20Li 领先型,26.421505
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,8.027415
福特 福克斯 2009款 三厢 1.8L 自动时尚型,3.3323805
大众 捷达 2017款 1.4L 手动时尚型,5.4726157
宝马4系 2016款 420i Gran Coupe 进取型(进口),28.24681
现代 途胜 2013款 2.0L 自动两驱舒适型,7.0260983
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,5.0098705
丰田 RAV4 2011款 2.0L 自动经典版,7.0130935
丰田 普拉多 2016款 2.7L 自动标准版,33.14949
日产 轩逸 2012款 经典 1.6XE 自动舒适版,3.9561708
宝马X1 2015款 sDrive18i 领先晋级版,16.926493
福特 翼虎 2017款 EcoBoost 180 四驱尊翼型,15.43413
别克 英朗 2016款 15N 手动进取型,6.0317144
奔驰GLA级 2015款 GLA 200 动感型,13.963053
大众CC 2010款 2.0TSI 豪华型,7.376738
别克GL8 2014款 2.4L 经典版,11.589112
大众 途观 2013款 1.8TSI 自动四驱舒适版,11.147799
现代 朗动 2013款 1.6L 自动领先型,6.147121
起亚K5 2016款 2.0L 自动LUX,10.434764
现代 瑞纳 2016款 1.4L 手动时尚型GS,4.299987
大众 速腾 2018款 1.6L 自动舒适型,10.930351
奥迪A3 2014款 Limousine 35 TFSI 自动舒适型,12.914527
奥迪A4L 2016款 35 TFSI 自动舒适型,18.775242
本田 雅阁 2018款 260TURBO 精英版 国VI,16.025064
大众 帕萨特 2016款 330TSI DSG尊荣版,13.188081
日产 奇骏 2019款 2.0L CVT智联舒适版 2WD,16.45483
日产 逍客 2011款 2.0XV 雷 CVT 2WD,5.414153
吉利 星越 2019款 350T 耀星者,13.797301
奥迪A6L 2015款 30 FSI 百万纪念舒享型,26.933485
大众 捷达 2013款 1.6L 自动舒适型,4.3812375
雪佛兰 赛欧 2013款 三厢 1.4L 手动优逸版,2.5532258
起亚K2 2012款 两厢 1.4L AT 炫酷纪念版,3.7837868
大众 迈腾 2013款 1.8TSI 豪华型,10.4530325
大众 高尔夫 2012款 1.6 自动舒适型,5.9098587
别克GL8 2018款 28T 豪华型 国VI,20.767067
吉利 远景 2017款 1.5L 手动幸福版,4.0440907
宝马X1 2014款 sDrive18i 领先型,15.0138855
雪佛兰 科沃兹 2019款 320 自动欣享天窗版,6.468942
奔驰GLC级 2020款 GLC 260 L 4MATIC 动感型,37.50874
宝马3系GT 2016款 320i 时尚型(进口),25.62056
别克 威朗 2018款 两厢GS 20T 双离合进取型,10.801477
大众POLO 2014款 1.6L 自动舒适版,5.601996
大众 途观 2012款 1.8TSI 自动四驱风尚版,8.234641
大众 捷达 2017款 1.5L 自动舒适型,6.8110156
福特 福克斯 2019款 两厢 EcoBoost 180 自动锋潮型,8.984311
别克 昂科威 2017款 20T 四驱豪华型,17.322475
宝马X1 2013款 sDrive18i 领先型,15.967853
大众POLO 2016款 1.4L 自动风尚型,6.310257
大众 途观 2010款 1.8TSI 自动两驱风尚版,11.0041685
起亚KX3 2017款 1.6L 自动傲尊版,9.387342
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,9.345364
奔驰E级 2014款 E 400 L Hybrspecid,31.449707
大众 捷达 2013款 1.6L 手动舒适型,4.1303787
现代 全新胜达 2013款 2.4L 自动两驱智能型,10.466733
吉利 帝豪GL 2018款 1.4T 自动精英智联型,6.9682045
大众 宝来 2019款 1.5L 自动舒适型,10.374312
大众 迈腾 2015款 1.8TSI 豪华型,10.538012
大众 帕萨特 2019款 330TSI 尊贵版 国VI,21.585567
哈弗H6 2018款 红标 运动版 1.5T 自动两驱精英型,7.0147686
宝马5系 2013款 530Li 豪华型,22.587128
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,8.518111
日产 纳瓦拉 2017款 2.5L自动四驱豪华版QR25,15.5446415
大众 捷达 2013款 1.6L 自动时尚型,5.6203322
大众 宝来 2014款 1.6L 自动时尚型,5.8503127
大众 速腾 2018款 280TSI DSG熠动版,11.81015
大众 捷达 2017款 1.4L 手动时尚型,4.8093076
丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,10.084392
别克 昂科威 2016款 20T 两驱精英型,12.6321
大众 朗逸 2015款 1.6L 自动舒适版,7.418254
大众 捷达 2017款 1.5L 自动时尚型,5.9757886
大众 途观 2010款 1.8TSI 自动两驱风尚版,11.0041685
大众 朗逸 2017款 230TSI DSG舒适版,10.018119
奔驰S级 2012款 S 300 L 商务简配型(进口),26.874989
大众 迈腾 2018款 330TSI DSG 领先型,16.212626
日产 纳瓦拉 2017款 2.5L自动四驱豪华版QR25,15.1528425
马自达 阿特兹 2020款 2.0L 蓝天豪华版,17.13991
丰田 亚洲龙 2019款 双擎 2.5L XLE尊贵版 国VI,21.888662
大众 朗逸 2018款 280TSI DSG舒适版 国V,10.227149
吉利 帝豪GL 2017款 1.3T 自动尊贵型,6.0732193
福特 福克斯 2017款 三厢 1.6L 自动风尚型智行版,7.4183226
起亚K2 2012款 两厢 1.4L AT 炫酷纪念版,3.7837868
大众 捷达 2015款 质惠版 1.6L 自动时尚型,5.944633
起亚K4 2017款 1.6T 自动T-DLX Turbo,9.3888035
大众 高尔夫 2014款 1.4TSI 自动舒适型,7.363198
马自达6 2011款 2.0L 自动时尚型,6.3137684
奔驰R级 2011款 R 300 L 商务型(进口),20.989635
雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,6.914421
吉利 帝豪 2016款 三厢 1.5L CVT向上版,5.100551
日产 轩逸 2019款 1.6XV CVT智联尊享版 国V,10.154975
大众 迈腾 2015款 2.0TSI 尊贵型,12.804963
大众 高尔夫 2017款 230TSI 自动舒适百万辆纪念版,9.809863
大众 途观 2015款 1.8TSI 自动四驱豪华型,12.363196
哈弗F7 2020款 1.5T 两驱i酷,9.163515
福特 锐界 2012款 2.0T 精锐天窗版(进口),14.767135
马自达 阿特兹 2017款 2.0L 蓝天时尚版,11.126978
大众 途观 2015款 1.8TSI 自动四驱豪华型,12.774569
本田 歌诗图 2012款 2.4L 豪华版,10.068608
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,9.662361
大众 凌渡 2017款 230TSI DSG风尚版,8.640297
吉利 帝豪GS 2018款 运动版 1.4T 手动领尚型,7.111871
大众 高尔夫 2016款 230TSI 自动舒适型,8.711393
雪佛兰 迈锐宝XL 2018款 530T 自动锐驰版,11.020325
宝马X1 2018款 sDrive18Li 时尚型,19.812286
丰田 YARiS L 致享 2019款 1.5E CVT魅动版 国VI,7.3943567
荣威350 2014款 1.5L 自动迅达版,4.485193
大众 迈腾 2018款 330TSI DSG 领先型,16.573616
大众 捷达 2012款 1.6L 典藏版,2.787758
福特 福克斯Active 2020款 EcoBoost 180 自动劲潮型,10.769825
大众 途观 2017款 300TSI 自动两驱丝绸之路舒适版,16.682356
吉利 帝豪GS 2016款 运动版 1.3T 手动领尚型,6.787131
哈弗H2 2014款 1.5T 手动两驱精英版,4.944021
大众 途观 2015款 1.8TSI 自动两驱豪华型,12.106201
大众POLO 2016款 1.6L 自动舒适型,6.908443
大众 迈腾 2018款 330TSI DSG 领先型,15.691848
大众 迈腾 2012款 旅行版 2.0TSI 舒适型(进口),11.395872
马自达CX-4 2018款 2.0L 自动两驱蓝天活力版 国V,11.57882
福特 福克斯 2012款 两厢 1.6L 自动风尚型,5.4583125
宝马3系 2018款 320Li 时尚型,24.615019
奥迪A4L 2011款 2.0 TFSI 舒适型,10.234392
本田 飞度 2018款 1.5L CVT舒适天窗版,6.8548656
马自达CX-4 2018款 2.0L 自动两驱蓝天活力版 国VI,12.642479
大众 途观 2012款 1.8TSI 自动四驱风尚版,8.37513
现代 全新胜达 2017款 2.4L 自动两驱智能型 5座,16.735678
本田 缤智 2015款 1.8L CVT两驱精英型,7.860433
大众 宝来 2018款 1.5L 自动舒适型,9.072606
哈弗H6 2013款 运动版 1.5T 手动两驱精英型,6.296049
起亚 福瑞迪 2009款 1.6L AT GLS,2.991198
宝马5系 2018款 530Li 领先型 M运动套装,35.923084
雪佛兰 迈锐宝XL 2017款 1.5T 自动锐驰版,11.3963785
吉利 远景 2016款 1.5L 手动幸福版,3.3888204
哈弗H7 2016款 蓝标H7 2.0T 自动豪华型,7.8069487
大众 宝来 2018款 1.5L 自动舒适型,9.072606
大众 迈腾 2015款 改款 1.8TSI 豪华型,11.064795
奔驰GLA级 2015款 GLA 200 时尚型,14.322316
哈弗F5 2019款 国潮版 1.5T i潮 国VI,8.748693
现代 名图 2017款 1.8L 自动智能型GLS 国V,10.330428
起亚K3 2019款 1.5L CVT智享科技版,9.049719
大众POLO 2016款 1.6L 自动舒适型,6.212881
丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,9.202354
大众 迈腾 2016款 1.8TSI 智享领先型,12.148177
奔驰GLA级 2018款 GLA 200 时尚型,20.045174
别克 昂科威 2017款 20T 两驱精英型,12.05385
奔驰E级 2017款 E 300 L 运动豪华型,34.736626
宝马2系旅行车 2016款 218i 时尚型,14.975775
丰田 凯美瑞 2015款 2.0G 领先版,12.127973
哈弗H2 2017款 红标 1.5T 手动两驱精英型,5.2196555
宝马X1 2015款 sDrive18i 领先晋级版,19.148153
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,5.8864894
大众 途观 2016款 300TSI 自动四驱风尚视野版,13.829303
大众 迈腾 2015款 1.8TSI 领先型,10.440997
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,7.712067
大众CC 2012款 1.8TSI 精英型,9.537258
丰田 雷凌 2017款 改款 185T CVT精英版 国V,8.834464
奥迪Q2L 2021款 35 TFSI 时尚致雅型,20.055904
别克 威朗 2018款 三厢 20T 双离合精英型,11.045745
哈弗H6 2015款 运动版 1.5T 手动两驱精英型,6.309064
大众 速腾 2015款 230TSI 自动舒适型,9.350229
大众CC 2020款 330TSI 魅颜版 国VI,22.919664
大众POLO 2013款 1.6L 自动舒适版,4.9581656
大众CC 2009款 3.6FSI 顶配版(进口),12.809139
本田CR-V 2012款 2.0L 两驱都市版,9.277974
现代 索纳塔八 2014款 2.0L 自动豪华版,8.316702
大众 捷达 2019款 梦想版 1.4L 手动时尚型,5.3447967
大众 速腾 2015款 1.6L 自动舒适型,7.4799547
现代 途胜 2018款 1.6T 双离合两驱15周年特别版,10.681762
起亚K3 2015款 1.6L 手动GL,5.0493402
日产 骊威 2015款 1.6XE 手动舒适版,5.3284316
宝马X3 2018款 xDrive25i M运动套装 国VI,35.57232
大众 途观 2016款 280TSI 自动两驱丝绸之路风尚版,13.150658
大众 高尔夫 2017款 230TSI 自动舒适百万辆纪念版,9.9816675
大众 途观 2013款 1.8TSI 自动两驱豪华型,9.950823
大众 速腾 2014款 改款 1.4TSI 手动豪华型,8.159702
大众 捷达 2015款 1.6L 自动舒适型,5.303104
大众POLO 2016款 1.4L 自动风尚型,5.680247
马自达CX-4 2020款 2.0L 自动两驱蓝天品位版,16.086555
大众 迈腾 2013款 1.8TSI 豪华型,10.384434
大众POLO 2013款 1.6L 自动舒适版,4.617631
日产 奇骏 2014款 2.0L CVT舒适版 2WD,12.352441
大众 迈腾 2013款 1.8TSI 领先型,8.821617
现代 朗动 2015款 1.6L 手动领先型,5.601911
大众 迈腾 2017款 330TSI DSG 豪华型,15.468659
大众 捷达 2010款 1.6L 伙伴,2.9732392
大众 朗逸 2017款 230TSI DSG舒适版,10.464633
奔驰GLK级 2015款 GLK 260 4MATIC 时尚型 极致版,22.596907
马自达3星骋 2012款 两厢 2.0L 自动豪华型,7.336635
本田 凌派 2016款 1.8L CVT豪华版,8.328462
雪佛兰 迈锐宝 2014款 1.6T 自动舒适版,7.218361
大众 捷达 2019款 梦想版 1.5L 手动时尚型,7.2411704
大众 捷达 2017款 1.5L 自动时尚型,6.634793
马自达 睿翼 2010款 2.0L 自动豪华版,5.010269
大众 速腾 2012款 1.6L 自动舒适型,6.1829395
日产 逍客 2010款 20S火 CVT 2WD,4.5377135
大众CC 2013款 2.0TSI 豪华型,11.600837
大众 高尔夫 2015款 1.4TSI 自动舒适型,8.264367
奔驰C级 2016款 C 200 L 运动型,20.57003
大众 捷达 2010款 1.6L 伙伴,2.9231105
大众CC 2016款 1.8TSI 尊贵型,14.9879265
现代 途胜 2015款 1.6T 双离合两驱智能型,10.724439
现代 名图 2019款 1.8L 自动智能型GLS纪念款 国VI,13.427349
大众 帕萨特 2011款 1.8TSI DSG尊荣版,6.83033
大众 迈腾 2012款 改款 2.0TSI 尊贵型,10.090691
大众 速腾 2015款 230TSI 自动舒适型,8.051983
奔驰C级 2016款 C 200 运动版,22.055635
吉利 缤越 2019款 260T DCT游侠 国V,8.682982
大众 迈腾 2013款 1.8TSI 尊贵型,12.166762
大众 帕萨特 2016款 330TSI DSG尊荣版,13.420993
大众 途观 2013款 1.8TSI 自动两驱舒适版,10.165855
雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,3.3538706
本田 思域 2016款 220TURBO CVT豪华版,10.747579
大众POLO 2019款 Plus 1.5L 自动Beats潮酷版,10.24366
大众 朗逸 2017款 1.6L 自动风尚版,9.03105
福特 锐界 2018款 EcoBoost 245 两驱豪锐型 7座 国V,18.687744
大众 高尔夫 2015款 1.4TSI 自动舒适型,9.485432
丰田 埃尔法 2011款 2.4L 豪华版(进口),25.66492
日产 轩逸 2019款 1.6XV CVT智联尊享版 国VI,10.904308
起亚 智跑 2016款 2.0L 自动两驱版GL,9.518309
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,6.7628403
别克 英朗 2015款 15N 自动精英型,6.724358
大众 途观 2013款 1.8TSI 自动两驱豪华型,9.950823
丰田 YARiS L 致享 2017款 1.5G CVT炫动天窗版,6.0700765
大众 途观 2012款 1.8TSI 自动两驱风尚版,8.394122
吉利 帝豪GS 2018款 运动版 1.4T 自动领尚型,7.0628796
吉利 帝豪GS 2016款 运动版 1.3T 自动臻尚型,7.060383
本田 雅阁 2011款 2.0L EX,7.4398384
吉利 远景SUV 2016款 1.8L 手动尊贵型,5.4273868
马自达CX-5 2013款 2.0L 自动两驱舒适型,8.396899
大众 捷达 2015款 1.4L 手动舒适型,4.9457636
福特 福克斯 2017款 两厢 1.6L 自动舒适型智行版,7.0921016
宝马3系 2013款 320i 进取型,11.760063
哈弗H7 2017款 蓝标H7L 2.0T 自动豪华型,10.124011
吉利 帝豪GS 2017款 运动版 1.3T 自动智联型,6.656203
现代 途胜 2019款 280TGDi 双离合两驱时尚版 国V,11.747232
奔驰C级 2020款 C 260 L 运动版,30.72427
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,20.019386
本田 艾力绅 2016款 2.4L 至尊版,22.707594
大众 捷达 2017款 1.5L 自动时尚型,6.200988
奥迪Q5 2013款 40 TFSI 进取型,16.093292
福特 福睿斯 2019款 1.5L 自动悦享型,7.80812
大众POLO 2018款 1.5L 手动安驾型,6.8528857
标致207 2013款 CROSS 1.4L 手动驭乐型,3.514635
马自达 阿特兹 2015款 2.5L 蓝天尊崇版,11.531181
宝马1系 2018款 118i 运动型,16.055912
起亚K5 2012款 2.0L 手动GL,7.045799
大众 速腾 2013款 1.4TSI 蓝驱版,6.2958
大众 宝来 2014款 1.4TSI 自动舒适型,6.934589
大众 速腾 2018款 1.6L 自动舒适型,9.853394
雪佛兰 迈锐宝 2018款 530T 自动风尚版,12.305413
奥迪A1 2016款 30 TFSI Sportback S Line运动版(进口),14.171874
大众 捷达 2019款 梦想版 1.4L 手动时尚型,5.3447967
大众CC 2016款 1.8TSI 尊贵型,17.039236
大众 速腾 2017款 1.6L 自动舒适型,9.028374
大众 宝来 2018款 1.5L 自动豪华型,10.150243
大众 高尔夫 2018款 230TSI 自动舒适型,10.859213
吉利 缤越 2019款 260T DCT骑士 国VI,8.15167
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,9.471009
日产 天籁 2020款 改款 2.0T XL Upper AD1 智享领航版,19.79728
日产 轩逸 2020款 1.6L TOP CVT奢享版,13.479654
吉利 博瑞 2016款 2.4L 舒适型,8.507277
奥迪Q5 2016款 40 TFSI 技术型,22.113066
别克 君威 2015款 1.6T 领先技术型,11.794319
日产 奇骏 2017款 2.0L CVT舒适版 2WD,15.304337
奔驰C级 2016款 C 200 运动版,19.640049
奔驰C级新能源 2016款 C 350 eL,33.848827
丰田 RAV4 2015款 2.0L CVT两驱都市版,10.4698925
大众 迈腾 2019款 330TSI DSG 领先型 国V,17.667067
起亚 智跑 2014款 2.0L 自动两驱版GL,7.128748
大众 高尔夫 2015款 1.4TSI 自动舒适型,7.9927993
大众 捷达 2015款 质惠版 1.4L 手动时尚型,4.533541
福特 福克斯 2017款 三厢 EcoBoost 180 自动旗舰型,10.329052
大众 捷达 2017款 1.5L 自动时尚型,6.403415
现代 悦动 2018款 1.6L 自动悦目版GL 国VI,6.813417
大众 速腾 2013款 2.0TSI GLI,12.137367
大众 途观 2010款 1.8TSI 自动两驱风尚版,7.7013206
奥迪A5 2008款 3.2 coupe quattro(进口),14.292308
大众CC 2016款 1.8TSI 尊贵型,14.9879265
现代 瑞纳 2017款 1.4L 手动焕新版 国V,3.934319
别克 威朗 2018款 三厢 20T 双离合领先型,11.0755625
大众 途观 2012款 2.0TSI 舒适版(进口),10.980823
宝马3系 2018款 320Li M运动曜夜版,28.12447
大众 速腾 2014款 改款 1.4TSI 自动豪华型,8.401097
哈弗M6 2019款 1.5T DCT两驱精英型 国VI,7.1099396
宝马3系 2018款 320Li 时尚型,23.98885
丰田 卡罗拉 2014款 1.6L CVT GL-i,6.5236163
别克GL8 2018款 ES 28T 尊享型 国VI,28.442766
别克GL8 2017款 ES 28T 豪华型 国V,26.660372
本田 艾力绅 2016款 2.4L 至尊版,23.748127
雪佛兰 创酷 2019款 Redline 325T 自动趣版 国VI,10.863686
起亚K3 2019款 1.5L CVT智享互联版,8.57501
大众 速腾 2019款 280TSI DSG豪华型 国V,13.463208
丰田 普拉多 2016款 2.7L 自动标准版,36.510303
大众 迈腾 2015款 1.8TSI 豪华型,11.783224
大众 朗逸 2017款 230TSI DSG舒适版,9.1645775
大众 速腾 2018款 280TSI DSG舒适型,10.976332
大众 途观 2010款 1.8TSI 自动两驱风尚版,11.0041685
